AgeAbove35,Accessibility,Employment,MentalHealth,YearsCodePro,Employed,Skills_dist,has_advanced_degree,salary_per_year_exp,NoHigherEd,HasTopCountry,Gender_Woman,MainBranch_NotDev
0,1,1,1,5,0,0,1,6672.0,0,0,0,0
0,0,0,1,0,0,0,1,41724.0,0,0,0,0
0,0,1,0,1,0,0,0,37763.5,0,0,1,0
0,0,0,0,3,0,1,0,35577.0,1,0,0,0
0,0,1,0,6,0,0,0,7721.285714285715,0,1,0,0
0,0,1,0,4,1,1,1,4252.8,0,0,0,0
0,0,1,1,4,1,1,0,5646.0,0,1,0,0
0,0,1,0,10,1,1,0,608.7272727272727,0,1,1,0
1,0,1,0,12,1,1,1,3326.076923076923,0,0,0,0
1,0,1,1,11,0,0,0,3231.0,0,0,0,0
1,0,1,1,17,0,0,0,1628.888888888889,0,1,0,0
0,0,1,0,3,0,0,0,6282.75,0,1,0,0
0,0,1,0,1,0,0,0,1092.0,0,1,0,0
0,0,1,0,0,1,1,0,22688.0,0,1,0,0
0,0,0,0,12,1,2,0,3991.3076923076924,0,0,0,0
0,0,1,1,0,0,1,0,50806.0,0,1,0,0
0,0,0,0,3,0,0,0,3567.0,0,0,0,0
0,0,1,0,15,0,2,1,3774.75,0,0,0,0
0,0,1,0,4,1,0,0,6631.8,0,1,0,0
0,0,1,0,0,0,0,0,34764.0,0,0,0,0
0,0,1,0,5,1,1,0,10082.166666666666,0,1,0,1
0,0,1,0,3,0,0,1,15944.5,0,1,0,0
0,0,1,0,3,1,2,1,4548.0,0,0,0,0
0,0,1,1,7,1,1,1,3961.5,0,0,0,0
0,0,0,0,2,1,2,0,10376.0,0,0,0,0
0,0,1,0,9,0,1,1,12366.4,0,0,0,0
0,0,1,0,0,1,0,0,15372.0,1,0,0,0
1,0,1,0,6,0,0,1,8338.285714285714,0,0,0,1
0,0,1,0,6,0,0,0,7180.285714285715,0,1,0,0
0,0,1,0,0,0,0,0,13962.0,0,1,0,0
1,0,1,0,12,0,2,0,13090.0,0,1,0,0
1,0,1,1,15,0,0,0,7661.125,0,0,0,0
0,0,0,1,10,0,0,1,4289.454545454545,0,0,0,0
0,0,1,1,3,1,1,0,5400.0,0,1,0,0
0,0,1,0,1,1,1,0,18376.5,0,1,0,0
0,0,1,0,6,1,1,0,8309.57142857143,0,1,0,0
0,0,1,0,4,0,0,1,18409.8,0,0,0,0
0,0,1,0,1,0,0,0,6810.0,0,0,0,0
0,0,1,0,9,1,0,0,2094.3,0,1,0,0
0,0,1,0,6,1,1,1,21013.714285714286,0,0,0,0
0,0,1,0,1,0,0,0,98010.0,0,0,0,0
0,0,1,1,1,0,0,0,26974.0,0,0,0,0
0,1,1,0,4,1,1,0,1954.6,0,1,0,0
0,0,1,1,4,1,1,0,6876.0,0,0,0,0
0,0,1,0,3,0,2,0,5933.75,0,1,0,0
0,0,1,0,0,1,2,0,27240.0,0,1,0,0
0,0,1,0,9,1,2,0,6000.0,0,1,0,0
0,0,1,0,3,0,0,0,10017.5,0,1,0,0
1,0,1,0,12,0,2,0,3991.3846153846152,0,0,0,0
0,0,1,0,10,0,1,1,7861.636363636364,0,1,0,0
0,0,1,0,6,1,2,0,10037.714285714286,0,1,0,0
0,0,1,1,10,0,1,0,4909.090909090909,0,0,0,0
0,0,1,1,13,0,1,0,3860.6428571428573,0,0,0,0
0,0,1,0,3,0,0,0,8107.25,0,0,0,0
1,0,0,0,14,1,2,0,6463.333333333333,0,1,0,0
0,0,1,0,6,1,1,0,8956.714285714286,0,0,0,0
1,0,1,0,15,1,2,0,3772.6875,0,0,0,0
0,0,1,0,6,0,0,0,2393.1428571428573,0,1,1,0
1,0,1,0,15,0,0,1,1938.75,0,1,0,1
0,0,1,0,8,0,0,1,7807.111111111111,0,0,0,0
0,0,1,0,10,1,2,0,11202.90909090909,0,1,0,0
1,0,1,0,10,0,0,0,1249.090909090909,1,0,1,0
1,0,0,0,17,0,1,1,7386.666666666667,0,0,0,0
0,0,0,0,8,0,1,1,2865.3333333333335,0,0,1,0
0,0,1,0,7,0,1,0,2500.0,0,1,0,0
0,0,1,0,3,1,2,1,6075.0,0,0,0,0
0,0,1,0,8,0,1,0,2947.4444444444443,0,1,0,0
1,0,1,0,5,0,0,1,12611.5,0,1,1,0
1,0,1,0,20,0,0,1,4015.0476190476193,0,0,0,0
0,0,1,0,5,0,1,1,1628.8333333333333,0,1,0,0
1,0,0,0,14,1,1,0,4323.933333333333,0,0,0,1
1,0,1,0,15,0,2,0,9694.4375,0,1,0,0
0,0,1,1,6,0,0,1,4786.857142857143,0,1,0,1
0,0,1,0,10,1,2,1,1198.909090909091,0,0,0,0
0,0,1,0,2,1,2,0,9410.0,0,1,0,0
1,0,1,0,5,0,0,1,5452.0,0,0,0,1
0,0,0,0,1,0,0,0,2730.0,0,0,0,0
0,0,1,1,2,0,0,0,16700.0,0,0,0,1
0,1,1,1,3,1,2,0,21619.5,0,1,0,1
0,0,1,0,5,0,2,0,9.333333333333334,0,1,0,0
0,0,1,0,1,1,1,0,12360.0,0,0,0,0
1,0,0,0,23,1,2,0,8617.291666666666,0,1,0,0
0,0,1,0,5,1,2,1,8216.0,0,1,1,0
0,0,1,0,4,0,0,0,55.8,0,1,0,0
1,0,1,0,9,0,1,0,3256.8,0,0,0,0
0,0,1,1,6,0,2,0,10975.857142857143,0,0,0,0
0,0,1,0,2,0,0,0,3537.0,0,1,0,0
1,0,1,0,17,1,1,0,2054.0,0,1,0,0
1,0,0,0,12,0,0,1,8461.538461538461,0,0,0,0
0,0,1,0,9,1,1,0,2094.3,0,1,0,0
1,0,1,0,15,0,0,1,5742.6875,0,0,0,0
1,0,1,0,26,1,1,0,2470.962962962963,0,0,0,1
0,0,0,0,4,1,2,0,540.0,0,0,0,0
0,0,0,0,4,1,2,0,9417.6,0,0,0,0
0,0,1,0,5,0,2,0,17512.0,0,0,0,0
0,0,0,0,0,0,1,0,9108.0,0,0,0,0
0,0,1,0,4,0,0,0,5505.6,0,0,0,0
1,0,0,0,28,0,0,0,984.0,0,0,0,0
0,0,0,0,10,1,2,1,4448.727272727273,0,0,0,0
0,0,1,1,8,1,2,1,16660.11111111111,0,1,0,0
0,0,1,0,5,1,2,0,2834.0,0,0,0,0
0,0,1,1,4,1,2,0,5188.8,0,0,1,0
0,0,0,0,9,1,2,0,6485.9,0,0,0,0
1,0,1,1,47,0,1,1,4166.666666666667,0,1,0,0
1,0,1,0,20,1,2,0,4616.428571428572,0,1,0,0
1,0,0,1,20,1,2,1,3360.5714285714284,0,0,0,0
0,0,1,0,2,0,0,0,1036.0,0,0,0,0
0,0,1,0,6,0,0,1,7571.428571428572,0,1,0,0
1,0,1,1,12,0,0,0,3221.923076923077,0,1,0,0
0,0,1,0,2,1,2,0,4324.0,0,0,1,0
0,0,1,0,7,1,2,0,5670.0,0,0,0,0
0,0,0,0,9,1,2,0,16215.0,0,0,0,0
1,0,0,1,14,1,1,0,3877.8,0,0,0,0
0,0,1,0,2,1,2,0,19818.0,0,1,0,0
1,0,1,0,14,1,0,1,1282.4,0,0,0,0
1,0,0,0,16,1,1,0,8363.823529411764,0,0,0,0
0,0,1,1,3,0,0,1,9492.0,0,0,0,0
0,0,1,0,8,0,0,0,6485.888888888889,0,0,0,0
1,0,1,0,7,0,1,0,4920.0,0,1,0,0
1,0,1,0,20,0,1,0,2470.8571428571427,0,1,0,0
1,0,1,0,20,0,0,1,3706.2380952380954,0,0,0,0
0,0,1,0,0,0,0,0,12972.0,0,1,0,0
0,0,1,0,6,0,0,0,1674.857142857143,0,1,0,0
1,0,1,0,24,0,0,1,2161.96,0,1,0,0
0,0,1,0,0,0,0,0,8496.0,0,0,0,1
0,0,1,0,3,0,0,1,8142.0,0,0,0,0
1,0,1,0,14,0,1,0,4050.133333333333,0,1,0,0
1,0,1,1,13,1,0,0,3431.1428571428573,0,0,0,0
0,0,0,0,4,1,2,0,12063.0,0,1,0,0
1,0,1,0,29,0,0,1,2965.3,0,0,0,0
0,0,1,1,0,1,0,0,38915.0,0,1,0,1
0,0,1,0,5,0,1,1,5062.0,0,0,0,1
0,0,1,0,4,1,2,0,3071.6,0,1,1,0
1,0,1,0,11,1,2,0,3490.4166666666665,0,1,0,0
1,0,1,1,22,1,1,1,2114.9565217391305,0,0,0,0
1,0,1,0,10,0,0,0,18148.363636363636,0,0,0,0
1,0,1,1,16,1,0,0,4941.176470588235,0,1,1,0
0,0,1,0,4,1,2,0,4810.4,0,0,0,1
0,0,1,0,9,1,2,1,6161.6,0,0,0,0
0,1,1,1,1,1,2,0,8377.0,0,1,0,0
0,0,0,0,4,1,1,0,3112.8,1,1,0,0
0,0,1,0,3,0,1,0,22872.0,0,0,0,0
1,0,1,1,19,1,0,0,6750.0,0,1,0,0
0,0,1,1,6,0,1,1,7721.285714285715,0,0,1,0
0,0,1,1,8,1,2,0,6053.333333333333,0,0,0,0
0,0,1,1,3,0,1,0,9075.75,0,1,0,0
0,0,1,1,5,1,2,0,3242.0,0,0,0,0
0,0,0,0,2,1,2,0,16000.0,0,0,0,0
0,0,1,0,1,1,1,0,5187.0,0,1,0,0
0,0,1,0,7,0,1,0,7296.0,0,1,0,0
0,1,0,1,0,0,0,0,31128.0,0,0,0,0
0,0,1,1,3,0,0,0,17400.0,0,1,0,0
1,0,1,0,15,0,0,1,3580.75,0,0,0,0
0,0,0,0,2,0,0,1,10376.0,0,1,0,0
0,0,1,0,9,1,2,0,12000.0,0,1,0,0
0,0,1,0,1,0,0,1,42690.0,0,0,0,0
0,0,1,0,1,1,2,1,2094.5,0,1,0,0
0,0,1,0,11,1,2,1,2376.0,0,0,0,0
0,0,1,1,2,1,1,0,22000.0,0,0,0,0
0,0,1,0,2,0,0,0,1116.0,0,1,0,0
0,0,0,0,2,1,2,1,13144.0,0,0,0,0
0,0,1,1,2,0,2,0,9048.0,0,1,1,0
0,0,1,0,2,1,1,0,7952.0,0,0,0,0
0,0,0,0,2,0,1,0,5592.0,0,0,0,0
0,0,0,0,2,0,1,0,1188.0,0,0,0,0
0,0,1,1,6,1,2,0,2393.4285714285716,0,1,0,0
1,0,1,1,22,0,0,0,6090.782608695652,0,0,0,0
0,0,1,0,8,1,1,0,16711.11111111111,0,1,0,0
0,0,1,0,6,0,0,0,10809.857142857143,0,0,0,0
0,0,0,0,0,1,0,0,12012.0,0,0,1,0
1,0,1,0,10,1,0,1,7219.363636363636,0,1,0,0
1,0,0,0,32,0,1,0,4258.393939393939,1,0,0,0
0,0,1,0,4,0,0,1,8864.0,0,0,0,0
0,0,1,0,5,0,0,1,5568.0,0,0,0,0
0,0,1,0,1,0,1,1,2792.5,0,1,0,0
0,0,1,0,6,0,0,0,3706.285714285714,0,0,0,0
0,0,1,0,5,1,1,1,9909.0,0,1,0,0
0,0,1,0,5,1,2,0,1064.0,0,0,0,0
0,0,1,0,0,1,1,0,14636.0,0,0,0,1
0,0,1,0,3,0,1,0,4191.0,0,0,0,0
1,0,1,0,20,0,0,0,4142.857142857143,0,1,0,1
0,0,1,0,6,1,2,1,2516.5714285714284,0,0,0,0
0,0,1,0,7,1,1,0,4900.5,0,0,1,0
1,0,1,0,17,0,0,0,4667.722222222223,0,1,0,0
0,0,1,0,3,0,2,0,25151.25,0,0,0,0
1,1,1,0,25,1,0,0,1746.0,0,1,0,1
0,0,1,0,10,1,2,0,11818.181818181818,0,1,0,0
0,0,1,0,4,1,2,0,1977.6,0,0,0,0
0,1,1,0,5,1,0,0,7109.333333333333,0,1,0,0
0,0,1,0,8,0,0,1,6810.222222222223,0,0,0,0
0,0,1,1,3,0,0,0,26750.0,0,1,0,0
0,0,1,1,8,1,2,0,5495.666666666667,0,0,0,0
0,0,1,0,0,0,0,1,22932.0,0,0,1,1
0,0,1,0,3,1,2,0,3585.0,0,0,0,0
0,0,1,0,5,0,0,1,3660.0,0,0,0,0
0,0,1,1,5,0,0,1,8756.0,0,1,1,0
0,0,1,1,6,0,0,0,7412.428571428572,1,0,0,1
0,0,1,1,4,1,1,0,8431.2,0,1,1,0
1,0,1,0,10,0,0,1,15454.545454545454,0,1,0,0
0,0,1,0,6,1,1,0,4652.571428571428,0,0,0,0
0,0,1,0,10,0,0,0,3540.181818181818,0,0,0,0
1,0,1,0,28,0,1,0,3338.206896551724,0,1,0,0
0,0,1,0,4,1,1,0,14218.6,0,1,0,0
0,0,1,0,1,0,0,0,3348.0,0,1,0,0
0,0,1,0,4,0,0,0,21200.0,0,1,0,0
1,0,1,1,15,1,2,0,1441.25,0,0,0,0
0,0,1,0,0,0,0,0,6000.0,1,0,0,0
0,0,1,0,0,0,0,0,2508.0,0,1,0,0
0,0,1,0,5,0,0,0,7134.0,1,1,0,0
0,0,1,0,0,1,2,0,61000.0,0,1,1,0
0,0,1,1,4,0,0,1,12084.2,0,0,0,0
0,0,0,0,5,0,0,1,5264.0,0,0,0,0
0,0,1,1,0,1,2,0,40000.0,0,1,0,1
0,0,1,1,15,1,2,0,12500.0,0,1,0,0
0,0,1,0,9,1,2,1,4540.1,0,0,0,0
1,0,0,0,25,1,1,0,6562.615384615385,0,1,0,0
1,0,1,0,20,1,2,0,3961.6190476190477,0,1,0,0
1,0,0,0,15,1,0,0,3417.0,0,0,0,0
0,0,1,0,3,1,2,0,23750.0,0,1,1,0
0,0,1,0,6,1,1,0,3589.714285714286,0,1,0,0
0,0,0,0,12,1,2,1,9978.461538461539,0,0,0,0
1,0,1,0,19,1,2,1,2779.8,0,0,0,0
0,0,1,0,3,1,1,0,20681.5,0,1,0,0
0,0,1,0,3,0,0,0,11199.0,0,0,1,0
1,0,1,0,20,1,2,0,1544.2380952380952,0,0,0,0
1,0,1,0,41,0,0,0,3928.5714285714284,0,1,0,0
0,0,1,0,6,1,2,1,9265.57142857143,0,0,0,0
0,0,1,1,3,0,1,0,10777.5,0,1,0,0
0,1,1,0,4,0,0,1,10809.8,0,1,0,0
0,0,1,0,3,0,0,0,1593.0,0,1,0,0
0,0,1,0,5,1,2,0,7000.0,0,0,0,0
0,0,1,0,8,1,1,1,6726.111111111111,0,1,0,0
0,0,1,0,10,0,0,1,3424.3636363636365,0,0,0,0
0,0,1,0,6,1,1,0,1570.2857142857142,0,0,0,0
0,0,1,1,2,0,0,1,31666.666666666668,0,1,0,0
0,0,0,0,5,0,2,0,3474.0,0,0,0,0
1,0,1,1,23,1,1,0,4583.333333333333,0,1,0,0
1,0,1,0,20,1,2,0,3088.5238095238096,0,0,0,0
0,0,1,0,3,0,0,1,4500.0,0,0,1,1
0,0,1,0,5,0,1,0,18333.333333333332,0,1,0,0
0,0,1,1,6,1,2,0,6872.0,0,1,0,0
1,1,1,0,8,0,1,1,8888.888888888889,0,1,0,0
0,0,0,0,10,0,1,0,5306.181818181818,0,0,0,0
0,0,1,0,2,0,1,0,14649.333333333334,0,1,0,1
1,0,1,1,10,0,1,1,7285.545454545455,0,1,0,1
0,0,1,0,1,0,0,1,38916.0,0,0,0,1
0,0,1,0,6,1,1,0,12857.142857142857,0,1,0,0
0,0,1,0,2,1,2,0,5700.0,0,0,0,0
1,0,1,1,28,1,0,1,3189.655172413793,0,1,1,0
1,0,1,0,20,1,2,0,4375.380952380952,0,0,0,0
1,0,0,0,21,0,0,0,2074.3636363636365,0,0,0,0
1,0,1,0,2,1,1,1,30494.666666666668,0,0,0,0
0,0,1,1,1,0,0,0,54125.0,0,1,0,0
0,0,1,0,4,0,1,0,15504.4,0,1,0,0
1,0,1,0,14,0,0,0,7600.0,0,1,0,0
0,0,1,0,5,1,2,0,3018.6666666666665,0,0,0,0
0,0,1,0,7,1,1,0,5655.125,0,1,0,0
1,0,1,0,7,0,0,1,8078.75,0,1,1,0
1,0,1,0,15,1,1,0,1051.5,0,0,0,0
0,0,1,0,5,0,0,0,12536.666666666666,0,0,0,0
0,0,1,1,7,0,0,0,7431.75,0,1,1,0
0,0,1,0,3,0,0,0,21854.5,0,0,0,0
1,0,1,0,11,0,1,0,7656.916666666667,0,0,0,0
0,0,1,0,2,1,2,0,6846.333333333333,0,0,0,0
0,0,1,0,5,0,1,0,20416.666666666668,0,1,0,0
0,0,1,0,4,0,0,1,8272.6,0,1,0,0
0,0,1,0,2,1,0,0,7568.0,0,0,0,0
0,0,1,0,1,0,0,0,11652.0,0,0,1,0
0,0,1,0,3,1,2,1,2670.0,0,0,0,0
0,0,1,0,5,0,1,0,9000.0,1,0,0,0
1,0,1,0,16,0,0,1,1907.2941176470588,0,0,0,1
0,0,1,0,7,0,0,0,25000.0,0,1,0,0
1,0,1,0,5,1,2,0,5730.0,1,0,1,0
0,0,1,0,2,0,0,0,1954.6666666666667,0,1,1,1
0,0,1,0,2,1,2,0,17666.666666666668,0,1,0,0
1,0,1,0,36,0,0,0,5081.081081081081,0,1,0,0
1,0,1,1,6,0,0,0,7794.857142857143,0,0,0,0
0,0,1,0,9,0,1,0,5096.0,0,1,0,0
1,0,0,0,10,0,1,0,4569.818181818182,1,1,0,0
1,0,1,0,15,1,0,1,4812.5,0,1,0,0
0,0,1,1,0,1,1,1,58368.0,0,1,0,1
1,0,1,0,5,0,1,1,9909.0,0,1,0,0
0,0,1,1,10,1,0,0,4909.090909090909,1,0,0,0
1,0,1,1,6,0,1,1,11273.142857142857,0,1,1,0
0,0,0,0,13,1,2,1,2316.0,0,1,0,0
0,0,1,0,5,1,2,0,12500.0,0,1,0,0
1,0,1,0,27,0,0,1,3000.0,0,1,0,1
0,0,1,0,2,1,2,1,12108.0,0,0,0,1
0,0,0,0,2,0,0,1,7500.0,0,1,0,1
1,0,1,1,14,1,2,0,3632.0,0,0,0,0
0,0,1,1,10,1,2,1,5181.818181818182,0,0,0,0
0,0,1,0,1,0,0,0,20000.0,0,1,0,1
0,0,1,1,10,1,2,0,4219.636363636364,0,0,0,0
1,0,1,0,15,0,0,0,4302.75,0,0,0,0
0,1,1,0,7,1,2,1,4555.5,0,0,1,0
0,0,1,0,6,0,1,1,7597.714285714285,0,0,0,0
1,0,1,0,11,1,2,1,14003.083333333334,0,1,0,0
0,0,1,0,9,0,0,0,4808.4,0,1,0,0
0,0,1,0,4,0,0,1,13824.2,0,0,0,1
0,0,1,0,8,0,1,0,6606.0,0,0,0,0
1,0,1,0,15,0,1,1,6482.75,0,1,1,0
0,0,1,1,1,1,1,0,40000.0,0,1,0,0
0,0,1,0,6,0,1,1,9714.285714285714,0,0,0,0
1,0,1,0,21,0,2,0,5454.545454545455,0,1,0,0
0,0,1,0,8,1,2,1,6670.555555555556,0,1,0,0
1,0,1,1,15,0,0,1,13125.0,0,1,0,0
0,0,1,1,0,0,0,0,11868.0,0,0,0,1
0,0,1,0,2,1,1,0,13356.666666666666,0,1,0,0
1,0,0,0,16,0,1,0,988.2352941176471,0,1,0,0
0,0,1,0,0,1,0,0,19572.0,0,0,1,0
0,0,1,0,3,0,0,1,11890.75,0,0,0,0
0,0,0,0,3,0,1,0,972.0,0,0,0,0
0,0,1,0,2,1,2,1,12971.666666666666,0,0,0,0
0,0,0,0,9,1,2,1,5282.1,0,1,0,0
0,0,1,0,5,0,0,1,13333.333333333334,0,1,0,1
1,0,1,0,10,1,1,1,10909.09090909091,0,1,0,0
0,0,1,0,5,0,0,0,7882.0,0,0,0,0
0,0,1,0,12,0,2,0,4374.923076923077,0,1,0,0
1,0,1,1,12,0,0,0,80.3076923076923,0,1,0,0
0,0,1,1,1,0,0,0,40000.0,0,1,0,0
0,0,1,0,4,1,2,1,7953.6,0,0,0,0
0,0,1,0,3,1,1,0,4188.5,0,1,0,0
0,0,1,0,7,0,0,0,1570.75,0,1,0,0
1,0,1,0,31,0,0,0,3378.0625,0,1,0,0
0,0,1,0,7,1,2,0,7714.375,0,1,0,0
0,0,1,0,1,1,0,0,30000.0,0,1,0,0
0,0,1,0,3,1,2,0,10250.0,0,1,0,0
0,0,1,0,9,0,1,0,1621.2,1,0,0,0
1,0,1,0,20,0,1,0,7142.857142857143,0,1,0,0
0,0,1,0,2,1,1,1,10089.0,0,0,0,0
0,1,0,1,10,1,2,1,2950.0,0,0,0,0
1,0,1,0,8,0,0,1,5170.333333333333,0,1,1,1
1,0,1,0,26,1,2,0,3102.5925925925926,0,1,0,0
0,0,1,0,10,0,0,1,5601.818181818182,0,0,1,0
0,0,1,1,6,0,0,1,18107.14285714286,0,1,1,0
1,0,1,0,12,1,0,0,2497.846153846154,0,0,0,0
0,0,1,0,8,0,1,1,14622.0,0,1,0,0
0,0,1,0,10,0,0,0,3930.818181818182,0,0,0,0
0,1,1,1,4,1,2,0,501.6,0,1,0,0
0,0,1,0,5,1,2,0,22000.0,0,0,0,0
0,0,1,0,3,1,1,0,1257.0,0,1,1,0
1,0,1,0,36,0,0,1,4864.864864864865,0,1,0,0
0,0,1,0,5,0,0,0,13750.0,0,1,0,0
1,0,0,0,19,0,0,0,7416.0,1,0,0,0
1,0,1,0,21,1,2,0,7272.727272727273,0,1,0,0
1,0,1,0,14,1,1,0,7333.333333333333,0,1,0,0
1,0,1,0,10,0,0,0,3248.7272727272725,0,0,0,0
0,0,1,0,1,1,0,0,7410.0,0,0,0,0
1,0,1,0,28,0,0,1,1520.6896551724137,0,0,0,0
1,0,1,1,18,1,1,0,1764.6315789473683,0,0,0,0
0,0,1,0,2,0,1,0,26666.666666666668,0,1,0,0
0,0,1,0,9,1,2,1,12431.3,0,0,0,0
0,0,0,0,1,0,1,0,6786.0,0,0,0,0
1,0,1,1,30,0,0,0,4516.129032258064,1,1,0,0
1,0,1,0,18,1,2,0,1263.157894736842,0,0,0,0
1,0,1,0,13,0,1,0,2409.4285714285716,0,0,0,0
0,0,1,1,8,1,1,0,16444.444444444445,0,1,0,0
0,0,1,1,6,1,2,0,15714.285714285714,1,1,0,0
0,0,1,0,6,0,0,0,2441.285714285714,0,1,0,0
1,0,1,0,11,0,1,0,4954.5,0,0,0,0
0,0,1,0,1,0,0,0,8952.0,0,0,0,0
0,0,1,0,4,1,1,1,44000.0,0,1,0,1
1,1,0,1,25,1,0,0,5000.0,0,1,0,0
0,0,1,0,0,1,1,0,88000.0,0,1,0,0
0,0,1,0,7,0,1,0,6505.5,0,0,0,0
0,0,1,0,11,0,0,0,4255.25,0,0,0,0
1,0,1,0,15,0,0,0,4039.375,0,1,0,1
0,0,1,0,3,1,2,0,17815.5,0,0,0,0
0,0,0,0,5,1,1,1,7134.0,0,0,0,0
1,0,1,0,10,0,0,0,10000.0,0,1,0,0
0,0,1,0,2,1,2,0,3700.0,0,0,0,0
1,0,1,0,20,0,0,1,6202.857142857143,0,0,0,1
0,0,1,0,10,1,2,0,2237.4545454545455,0,0,0,0
1,0,0,0,33,0,1,0,2281.0588235294117,0,1,0,0
1,0,1,1,15,1,1,0,4254.25,0,1,0,0
0,0,1,0,10,1,2,0,10909.09090909091,0,1,0,0
0,0,1,0,8,1,2,0,12925.888888888889,0,1,0,0
0,0,1,0,1,0,0,0,12972.0,0,0,0,0
1,0,1,0,18,1,1,0,6947.368421052632,0,0,0,1
1,0,1,0,2,1,1,1,5584.0,0,1,0,0
0,0,0,0,3,1,1,0,1350.0,0,0,1,1
0,0,1,0,5,0,1,0,5584.0,0,1,0,0
0,0,1,1,7,1,1,0,6617.75,0,1,0,0
0,0,1,1,3,1,1,0,23750.0,0,1,0,0
0,0,1,0,7,0,0,0,14000.0,0,1,0,0
0,0,1,0,3,1,1,1,5190.0,0,0,0,0
0,0,1,0,10,0,1,0,2290.7272727272725,0,0,0,0
0,0,1,0,1,0,0,0,5664.0,1,0,0,0
0,0,1,0,0,0,1,0,35000.0,0,1,0,0
1,0,1,1,23,1,2,0,5514.791666666667,0,1,0,0
0,0,1,0,2,1,2,0,1320.0,0,0,0,0
1,0,1,1,6,1,2,0,5.142857142857143,0,0,0,0
0,0,1,0,10,0,0,1,4913.545454545455,0,0,0,1
1,0,1,0,10,0,1,1,7370.363636363636,0,1,0,0
0,0,0,0,6,0,1,1,4321.714285714285,0,0,0,0
1,0,1,0,15,1,2,0,4726.9375,0,1,0,0
0,0,0,0,5,1,1,1,7206.5,0,0,0,0
0,0,1,0,4,0,0,0,16000.0,0,1,0,0
0,0,1,0,2,0,0,0,5496.0,0,0,0,0
0,0,1,0,6,1,1,0,2872.1428571428573,0,1,0,0
1,0,1,0,15,1,1,0,1675.5,0,1,0,0
0,0,1,0,7,0,1,0,16250.0,0,1,0,0
0,0,1,0,5,0,0,1,18893.666666666668,0,1,0,0
0,0,1,1,3,1,2,0,12290.0,0,1,0,0
1,0,1,1,12,1,2,0,1846.1538461538462,0,0,0,0
0,0,1,0,1,0,1,1,38500.0,0,1,0,0
1,1,1,1,10,1,0,0,5000.0,0,1,0,0
0,0,1,0,2,0,0,0,6866.666666666667,0,1,0,0
1,0,1,0,18,1,2,1,6032.8421052631575,0,0,0,0
1,0,1,0,9,0,1,0,21400.0,0,1,0,0
1,0,1,1,15,1,2,1,11437.5,0,1,0,0
0,0,1,1,3,1,2,0,11344.75,0,1,0,0
0,0,1,1,5,0,0,0,33333.333333333336,0,1,0,0
0,0,1,0,2,0,0,0,7352.0,0,1,0,1
1,0,1,1,18,1,2,0,4975.736842105263,0,1,0,1
1,1,0,1,18,0,0,1,2604.0,0,0,0,1
0,0,1,0,2,0,0,0,26666.666666666668,0,1,0,0
1,0,0,0,10,1,1,0,761.5454545454545,0,1,0,1
1,0,1,0,12,0,0,1,5397.2307692307695,0,0,0,0
0,0,1,0,0,0,0,0,9432.0,0,0,1,1
0,0,1,1,4,1,0,0,1815.0,0,1,1,0
0,0,1,1,4,0,0,1,7000.0,0,1,0,0
0,0,1,1,1,1,2,0,1926.0,0,1,0,0
0,0,1,1,2,0,1,0,1866.6666666666667,0,0,0,1
0,0,0,0,1,0,0,1,60000.0,0,1,0,1
0,0,1,1,3,1,2,0,2886.0,0,0,0,0
0,0,1,0,8,0,0,1,20000.0,0,1,0,0
0,0,1,0,13,1,2,0,13480.785714285714,0,0,0,1
0,0,1,0,10,0,0,0,4545.454545454545,0,0,0,0
0,0,1,0,1,1,0,0,50000.0,0,1,0,0
1,0,1,0,20,0,1,0,5147.523809523809,0,0,0,0
1,0,1,1,7,0,0,0,7250.0,0,1,1,0
1,0,1,0,5,0,0,1,16333.333333333334,0,1,0,0
0,0,1,0,9,1,2,0,3458.4,1,0,0,0
1,0,1,0,15,1,2,0,10823.0,0,0,0,0
1,0,1,0,20,1,1,0,2066.8571428571427,0,0,0,0
0,0,1,0,2,0,0,0,11107.333333333334,0,1,0,0
1,0,1,0,8,1,2,0,17777.777777777777,0,1,0,0
0,0,1,1,2,1,1,1,1861.6666666666667,0,1,0,0
1,0,1,1,22,1,2,0,4605.913043478261,0,0,0,0
0,0,1,0,2,1,2,0,35000.0,0,1,0,0
0,0,1,0,6,1,2,0,2593.714285714286,1,0,0,0
1,0,1,0,17,0,1,1,3712.6666666666665,0,0,0,0
0,0,1,0,1,1,1,0,10344.0,0,0,0,1
0,0,1,0,8,1,2,1,14444.444444444445,0,1,0,0
0,0,1,1,2,0,0,1,448.0,0,1,0,0
1,1,1,1,19,1,1,0,4250.0,0,1,0,0
1,0,1,0,22,0,0,1,1522.9565217391305,0,0,0,1
0,0,0,0,10,1,1,0,4289.454545454545,0,0,0,0
1,0,1,0,7,0,0,0,2724.0,0,0,0,0
0,0,1,0,5,0,1,0,11666.666666666666,0,1,0,0
0,0,1,0,6,1,2,1,15714.285714285714,0,1,0,0
0,0,0,0,1,0,0,0,9726.0,1,0,0,1
1,0,1,0,0,0,0,0,5268.0,0,0,0,1
0,0,1,0,3,0,0,0,27000.0,0,1,1,1
0,0,1,0,4,0,0,0,14485.2,0,1,0,1
0,0,0,0,8,0,0,1,5873.0,0,0,0,0
1,0,1,0,33,1,1,0,2435.8823529411766,0,1,0,0
